date,market_value,wn,rw
1998-08-27,1042.59,928.2853986066148,1265.652147
1998-08-28,1027.14,649.4617489548864,1287.075653
1998-08-31,957.28,1404.9956664236297,1271.41078
1998-09-01,994.26,1690.8438651802558,1257.55137
1998-09-02,990.47,132.2993595056904,1249.840053
1998-09-03,982.26,1504.918470802388,1224.75395
1998-09-04,973.89,1168.8119735044263,1236.396774
1998-09-07,973.89,1546.145930445168,1235.250901
1998-09-08,1023.46,1025.452298782903,1253.929053
1998-09-09,1006.2,1379.7994845615954,1282.926452
1998-09-10,980.19,1677.8627402081029,1283.060884
1998-09-11,1009.06,972.0238129334382,1302.681684
1998-09-14,1029.72,1198.9479725920014,1306.991551
1998-09-15,1037.68,1194.805553782559,1322.524767
1998-09-16,1045.48,1677.3234769058554,1352.5323
1998-09-17,1018.87,1108.7555143646125,1360.26667
1998-09-18,1020.09,991.9506548343126,1337.990386
1998-09-21,1023.89,874.6247403012426,1361.531848
1998-09-22,1029.63,1636.9801208352362,1352.29688
1998-09-23,1066.09,710.5734950387115,1358.701395
1998-09-24,1042.72,862.7843742599931,1380.084482
1998-09-25,1044.75,826.1698686092508,1344.588622
1998-09-28,1048.69,921.908864379214,1329.47357
1998-09-29,1049.02,888.631399030583,1317.905777
1998-09-30,1017.01,1255.878220882058,1302.656114
1998-10-01,986.39,1045.0212366022763,1287.848189
1998-10-02,1002.6,1265.5647713258988,1268.02258
1998-10-05,988.56,1566.0632519253904,1229.608887
1998-10-06,984.59,1128.9522986780537,1219.742784
1998-10-07,970.68,1189.314333394323,1194.868541
1998-10-08,959.44,924.1392162745204,1188.110324
1998-10-09,984.39,1949.168519103324,1197.432258
1998-10-12,997.71,1304.073566225611,1172.879515
1998-10-13,994.8,1062.4135798513362,1164.140433
1998-10-14,1005.53,1052.595929272723,1153.358503
1998-10-15,1047.49,1092.9265090250908,1150.712276
1998-10-16,1056.42,1076.806287681076,1127.618666
1998-10-19,1062.39,1157.859833357461,1111.729813
1998-10-20,1063.93,1409.3102551805125,1099.595899
1998-10-21,1069.92,1458.3058169001804,1121.695585
1998-10-22,1078.48,1243.5286377669718,1123.27581
1998-10-23,1070.67,1421.3805336993728,1121.442345
1998-10-26,1072.32,974.1092290533312,1124.940207
1998-10-27,1065.34,1000.6793315350396,1087.558511
1998-10-28,1068.09,970.5800850919746,1084.797246
1998-10-29,1085.93,1636.233115260559,1057.603249
1998-10-30,1098.67,935.5369553118628,1069.067789
1998-11-02,1111.6,1473.3333408796595,1043.948859
1998-11-03,1110.84,834.6094874531346,1041.217559
1998-11-04,1118.67,870.0787588653066,1031.48249
1998-11-05,1133.85,1294.542404335384,1018.031625
1998-11-06,1141.01,724.0047846406052,1058.792604
1998-11-09,1130.2,1273.875003303154,997.9204781
1998-11-10,1128.26,1488.7857338034437,996.6513865
1998-11-11,1120.97,1306.9223404023612,998.6053007
1998-11-12,1117.69,888.6630628324416,994.1500613
1998-11-13,1125.72,1067.5535012017729,984.2155913
1998-11-16,1135.87,1417.7289557265497,980.4096669
1998-11-17,1139.32,858.6890653499077,974.975048
1998-11-18,1144.48,757.9219201918802,984.1185896
1998-11-19,1152.61,1414.3859556287243,1005.567031
1998-11-20,1163.55,1021.854660680168,988.5539185
1998-11-23,1188.21,879.9022786995902,993.0874702
1998-11-24,1182.99,1312.8075843414572,995.0099348
1998-11-25,1186.87,1142.7356558194117,997.6062954
1998-11-26,1186.87,1324.8522090347958,1002.933064
1998-11-27,1192.33,834.4393634265474,1012.77004
1998-11-30,1163.63,1349.880906048153,991.3724536
1998-12-01,1175.28,921.2800340167772,958.6890969
1998-12-02,1171.25,1238.0781931870624,934.6975452
1998-12-03,1150.14,1495.957202193668,924.0967574
1998-12-04,1176.74,1395.2429060228046,921.7960607
1998-12-07,1187.7,954.9779780435134,906.9747139
1998-12-08,1181.38,762.9139270087401,912.1036481
1998-12-09,1183.49,890.0072975478602,907.671526
1998-12-10,1165.02,502.9910523999524,915.3294931
1998-12-11,1166.46,972.5578050300036,904.6704317
1998-12-14,1141.2,992.9784511417356,897.1313054
1998-12-15,1162.83,1157.4271447671983,912.9736575
1998-12-16,1161.94,414.13986560860894,886.2070266
1998-12-17,1179.98,1114.472760417531,892.6676779
1998-12-18,1188.03,1089.152172012927,899.9990865
1998-12-21,1202.84,1169.43521447776,827.2847252
1998-12-22,1203.57,705.5014377778757,810.8634526
1998-12-23,1228.54,828.4179473542906,811.6673787
1998-12-24,1226.27,1159.6867621475456,800.6320491
1998-12-25,1226.27,1317.6690114527955,793.7037004
1998-12-28,1225.49,1337.077582431419,785.133006
1998-12-29,1241.81,815.5069738060557,804.6773638
1998-12-30,1231.93,917.1218640429462,778.5023721
1998-12-31,1229.23,884.9334273254001,767.2128776
1999-01-01,1229.23,1280.6138265753575,771.2238815
1999-01-04,1228.1,1526.10197240225,756.4687393
1999-01-05,1244.78,1304.4987554697868,776.9495434
1999-01-06,1272.34,951.0912209539628,778.8469815
1999-01-07,1269.73,1084.604432309385,764.893154
1999-01-08,1275.09,1570.3305992051917,777.200641
1999-01-11,1263.88,944.692701131316,823.4266764
1999-01-12,1239.51,1221.5366449609398,811.2991643
1999-01-13,1234.4,1396.2644652099088,804.7161524
1999-01-14,1212.19,924.2879170284516,804.2252083
1999-01-15,1243.26,1412.1178113138635,810.9282902
1999-01-18,1243.26,1145.0691901990483,788.0378601
1999-01-19,1252.0,520.8299851798702,787.3668293
1999-01-20,1256.62,1156.0223780830652,790.5537032
1999-01-21,1235.16,693.8268979446805,809.0700296
1999-01-22,1225.19,1010.8195387103868,799.2100561
1999-01-25,1233.98,919.462693543374,769.6570079
1999-01-26,1252.31,935.12512900729,775.6059514
1999-01-27,1243.17,610.374697206929,787.5915592
1999-01-28,1265.37,1236.3066289751096,776.3424378
1999-01-29,1279.64,606.1994246489791,795.8626512
1999-02-01,1273.0,892.8435324169188,803.7314602
1999-02-02,1261.99,514.7332452315034,802.5210172
1999-02-03,1272.07,1152.8852510102652,798.4256007
1999-02-04,1248.49,1384.7786757618994,787.8528211
1999-02-05,1239.4,1171.81456402217,783.8803252
1999-02-08,1243.77,441.1284878437537,742.5756373
1999-02-09,1216.14,833.9071033792908,778.5741495
1999-02-10,1223.55,841.9644001602696,772.5395223
1999-02-11,1254.04,1022.4016831278636,784.4463008
1999-02-12,1230.13,898.2365583268136,769.1903771
1999-02-15,1230.13,1029.3590993890891,770.4394607
1999-02-16,1241.87,1292.1431540106685,763.4688075
1999-02-17,1224.03,1401.613658747056,775.9025979
1999-02-18,1237.28,991.3289444189516,784.1917314
1999-02-19,1239.22,735.9599759016539,792.3490343
1999-02-22,1272.14,1308.3048809543689,747.6854012
1999-02-23,1271.18,628.7314440226719,744.6441343
1999-02-24,1253.41,1573.345572708763,735.7245302
1999-02-25,1245.02,1787.0863410554036,748.1976037
1999-02-26,1238.33,1104.6271587315634,732.3697228
1999-03-01,1236.16,1121.369442934531,756.6890147
1999-03-02,1225.5,1779.3589986963611,772.6678573
1999-03-03,1227.7,1069.3015342918195,786.6801023
1999-03-04,1246.64,1186.953616949669,803.0209628
1999-03-05,1275.47,747.3891886096199,797.1386768
1999-03-08,1282.73,847.4902907431814,799.3025493
1999-03-09,1279.84,1126.1848012299142,793.8954069
1999-03-10,1286.84,1318.8484016801992,779.6793919
1999-03-11,1297.68,1059.3123993790923,793.9377651
1999-03-12,1294.59,1670.106922633605,787.8360338
1999-03-15,1307.26,815.6587014763824,817.1513055
1999-03-16,1306.38,1473.721498498959,833.9103499
1999-03-17,1297.82,764.9421374313849,854.2981945
1999-03-18,1316.55,1296.1889885331918,834.2019689
1999-03-19,1299.29,975.3479723459374,820.7338382
1999-03-22,1297.01,838.3519646718709,839.8761299
1999-03-23,1262.14,1084.2363762915024,854.486951
1999-03-24,1268.59,1353.9619251429694,848.1577757
1999-03-25,1289.99,1659.2413518636856,849.4814703
1999-03-26,1282.8,712.1293242672781,862.776552
1999-03-29,1310.17,1535.3774360805446,898.6218229
1999-03-30,1300.75,1292.3082981917653,910.6802835
1999-03-31,1286.37,702.2607808604885,929.3761832
1999-04-01,1293.72,1156.2348690527308,914.5095843
1999-04-02,1293.72,1327.774388726304,906.12221
1999-04-05,1321.12,892.0357335808606,923.5712238
1999-04-06,1317.89,1087.8064917002064,934.8810118
1999-04-07,1326.89,1408.2427039867598,920.5865729
1999-04-08,1343.98,1212.5024919819175,922.2302185
1999-04-09,1348.35,1284.869273929169,904.1735936
1999-04-12,1358.64,616.4911276825499,904.8305108
1999-04-13,1349.82,1244.8401862673118,933.6332907
1999-04-14,1328.44,1400.649349865042,950.4539188
1999-04-15,1322.86,1548.787779931424,933.9544969
1999-04-16,1319.0,1217.0838714372364,917.2881514
1999-04-19,1289.48,1196.003070385642,919.5472438
1999-04-20,1306.17,1084.5863356133077,902.7389855
1999-04-21,1336.12,1011.4527972106612,909.4314251
1999-04-22,1358.82,1208.4569340712242,901.7343644
1999-04-23,1356.85,1729.400043728253,881.451758
1999-04-26,1360.04,1067.415425793177,913.3848897
1999-04-27,1362.8,1634.6682192580006,910.4474952
1999-04-28,1350.91,985.123696675142,928.8287198
1999-04-29,1342.83,1327.637723591076,932.0249497
1999-04-30,1335.18,1294.0649085031737,948.4043066
1999-05-03,1354.63,1607.1887303410476,901.6674759
1999-05-04,1332.0,996.7927223773736,907.701524
1999-05-05,1347.31,1407.8935690884227,915.787923
1999-05-06,1332.05,942.326427968293,917.0945234
1999-05-07,1345.0,1085.3954047745276,918.8317035
1999-05-10,1340.3,1225.250919763779,938.6691332
1999-05-11,1355.61,961.845369736524,929.4087325
1999-05-12,1364.0,1407.1144398793929,918.5768024
1999-05-13,1367.56,1057.34460434718,913.6363947
1999-05-14,1337.8,1502.9379561889575,931.268752
1999-05-17,1339.49,1111.7943922753618,941.007465
1999-05-18,1333.32,1173.925291225955,923.7487126
1999-05-19,1344.23,1505.7756356263144,939.8012267
1999-05-20,1338.83,723.7222471974778,952.2470003
1999-05-21,1330.29,1353.0795916848328,951.2505345
1999-05-24,1306.65,601.1278419495961,957.6021565
1999-05-25,1284.4,1314.235197150609,989.4662637
1999-05-26,1304.76,320.60336764264696,989.0642965
1999-05-27,1281.41,1357.6822623920805,959.7423824
1999-05-28,1301.84,952.700283604486,960.408415
1999-05-31,1301.84,953.8047696445532,929.238474
1999-06-01,1294.26,745.6199789000757,948.087715
1999-06-02,1294.81,237.42950916858945,933.1772276
1999-06-03,1299.54,647.581569845576,946.0671103
1999-06-04,1327.75,908.6610593080215,932.1048301
1999-06-07,1334.52,858.9791607634704,947.4322747
1999-06-08,1317.33,1062.2144481927337,954.3106013
1999-06-09,1318.64,906.781896486438,936.8389628
1999-06-10,1302.82,1031.441956999558,943.9703018
1999-06-11,1293.64,1440.574159827067,950.5900295
1999-06-14,1294.0,680.2727553836783,909.5471982
1999-06-15,1301.16,1669.6853304680376,915.054589
1999-06-16,1330.41,1662.519120282362,945.0454352
1999-06-17,1339.9,891.8913142308065,938.2271231
1999-06-18,1342.84,1162.182405736393,925.8010899
1999-06-21,1349.0,1785.2260359635566,928.778718
1999-06-22,1335.88,1333.1181575526691,937.2434779
1999-06-23,1333.06,1237.4022184257767,923.5221046
1999-06-24,1315.78,1572.120325839929,898.802402
1999-06-25,1315.31,1243.0787420625118,900.0225568
1999-06-28,1331.35,1275.6806446001854,886.11623
1999-06-29,1351.45,1245.9512908600798,877.9247767
1999-06-30,1372.71,1163.803692748595,891.7855225
1999-07-01,1380.96,1237.2814917745056,891.6340605
1999-07-02,1391.22,1509.82979082977,903.0982361
1999-07-05,1391.22,827.7074795433246,877.0264635
1999-07-06,1388.12,1282.7585606175232,872.0247685
1999-07-07,1395.86,1470.063879025167,889.3090928
1999-07-08,1394.42,842.140921823567,891.6705032
1999-07-09,1403.28,1438.7050572723808,871.6673735
1999-07-12,1399.1,1306.5569658850973,851.4587435
1999-07-13,1393.56,1450.3646655370062,846.8435172
1999-07-14,1398.17,1503.5535457440433,855.4807551
1999-07-15,1409.62,936.7341920538612,859.2475296
1999-07-16,1418.78,1081.4344316689755,870.9329599
1999-07-19,1407.65,1048.7300775161807,898.8657341
1999-07-20,1377.1,731.7402299389134,889.4415972
1999-07-21,1379.29,709.5547147868479,890.0086879
1999-07-22,1360.97,1371.3865447808716,881.1033739
1999-07-23,1356.94,1007.6985109428714,880.4075546
1999-07-26,1347.76,1611.4138252670916,850.2733246
1999-07-27,1362.84,1550.474136768326,843.3159765
1999-07-28,1365.4,969.7946106095508,853.9172943
1999-07-29,1341.03,1688.6953888092382,863.0916186
1999-07-30,1328.72,908.8278116106372,858.3346147
1999-08-02,1328.05,1159.7972385801447,834.6161794
1999-08-03,1322.18,1065.2803114836065,831.3596641
1999-08-04,1305.33,710.6202666050231,843.8633337
1999-08-05,1313.71,1324.0332690297307,849.7459088
1999-08-06,1300.29,1387.6798006666495,845.8427107
1999-08-09,1297.8,1407.3691989565718,864.1585244
1999-08-10,1281.43,1421.4577567241622,849.915576
1999-08-11,1301.93,1299.3981761647988,852.0100936
1999-08-12,1298.16,853.9190418213325,876.5516383
1999-08-13,1327.68,1331.9017695198615,871.2293558
1999-08-16,1330.77,776.5592704332109,876.8532938
1999-08-17,1344.16,1278.3163017052502,864.3912957
1999-08-18,1332.84,558.8531831180724,851.1274306
1999-08-19,1323.59,1377.3613028027737,830.0543993
1999-08-20,1336.61,1170.8135770191138,829.8364603
1999-08-23,1360.22,1279.322417086997,844.2541997
1999-08-24,1363.5,1204.8933062383985,853.7027586
1999-08-25,1381.79,815.3677435205788,849.9480685
1999-08-26,1362.01,1237.2302915045009,865.5812942
1999-08-27,1348.27,702.6730735822915,860.3582242
1999-08-30,1324.02,1033.0379929083936,880.272958
1999-08-31,1320.41,1166.184111186564,876.8336401
1999-09-01,1331.07,946.666826368673,873.0513284
1999-09-02,1319.11,1014.8491635666632,885.1243681
1999-09-03,1357.24,1185.066531065267,893.7627497
1999-09-06,1357.24,980.168758869762,906.6410499
1999-09-07,1350.45,616.7016148891253,873.6606609
1999-09-08,1344.15,854.9451439791853,856.9960782
1999-09-09,1347.66,419.07524637031145,857.7482734
1999-09-10,1351.66,1576.385947630423,848.1544135
1999-09-13,1344.13,904.6550600679512,860.2339532
1999-09-14,1336.29,1487.8523116290685,841.6443843
1999-09-15,1317.97,1671.8040180335404,831.1188495
1999-09-16,1318.48,727.0071819295813,819.3032368
1999-09-17,1335.42,745.6526951723664,827.3001292
1999-09-20,1335.53,936.3723990758772,847.5055673
1999-09-21,1307.58,1245.7937229584263,849.8308357
1999-09-22,1310.51,1517.6670786840837,845.5461851
1999-09-23,1280.41,1406.959619909395,837.1211005
1999-09-24,1277.36,1295.222079435782,838.8317122
1999-09-27,1283.31,1576.7173340477427,860.1208041
1999-09-28,1282.2,1320.805811353662,861.8565631
1999-09-29,1268.37,1105.2525814813348,858.2630189
1999-09-30,1282.71,959.3027609648382,890.4462406
1999-10-01,1282.81,893.7567464101381,908.2144494
1999-10-04,1304.6,1215.3193889829377,954.8700604
1999-10-05,1301.35,1116.447670786564,930.9111117
1999-10-06,1325.4,1459.2955321734405,903.3977574
1999-10-07,1317.64,1458.0385221912743,924.0978766
1999-10-08,1336.02,758.7247162921932,953.2747517
1999-10-11,1335.21,1335.7500624015634,1035.488371
1999-10-12,1313.04,742.368624669974,1042.256946
1999-10-13,1285.55,1117.7977025779514,1013.192165
1999-10-14,1283.42,978.2223308949746,1001.329551
1999-10-15,1247.41,1304.3150121437266,1046.783518
1999-10-18,1254.13,1107.104448197912,1068.77989
1999-10-19,1261.32,1688.83720595904,1071.040178
1999-10-20,1289.43,1166.2364310109094,1083.335174
1999-10-21,1283.61,1166.757197816613,1107.033263
1999-10-22,1301.65,1300.6960979147902,1126.202359
1999-10-25,1293.63,1047.099638800188,1124.697684
1999-10-26,1281.91,1202.047269669539,1088.300924
1999-10-27,1296.71,867.4385962877163,1080.24557
1999-10-28,1342.44,1217.6438163940302,1086.160549
1999-10-29,1362.93,1235.9643855883326,1084.045149
1999-11-01,1354.12,1107.191136640273,1057.953121
1999-11-02,1347.74,1129.3207780437676,1026.896253
1999-11-03,1354.93,1054.3858940891175,1029.579798
1999-11-04,1362.64,857.0829012776546,1010.486407
1999-11-05,1370.23,1433.9326527917178,1023.891661
1999-11-08,1377.01,1154.3410822248084,1042.151352
1999-11-09,1365.28,409.6386864041323,1019.412739
1999-11-10,1373.46,1140.9119867294892,1016.445901
1999-11-11,1381.46,1658.5429671601123,1000.335834
1999-11-12,1396.06,440.63046807928606,1002.469753
1999-11-15,1394.39,1056.5632503464974,1031.905321
1999-11-16,1420.07,1184.160648685252,1029.920486
1999-11-17,1410.71,1580.0598028864058,1062.198618
1999-11-18,1424.94,1230.6859579649783,1033.97255
1999-11-19,1422.0,1277.3129412964229,1028.48666
1999-11-22,1420.94,1211.2077400464625,1014.777093
1999-11-23,1404.64,1199.5764461616568,1007.866491
1999-11-24,1417.08,751.4140387164077,988.953432
1999-11-25,1417.08,1488.5537990089772,1012.155974
1999-11-26,1416.62,1096.835110405486,1017.727759
1999-11-29,1407.83,1080.849034611131,994.0534317
1999-11-30,1388.91,992.164362858896,1000.513967
1999-12-01,1397.72,1658.9898795012623,1004.890665
1999-12-02,1409.04,717.9316363237673,1023.641809
1999-12-03,1433.3,1292.897115551453,1039.005795
1999-12-06,1423.33,1237.2772687704578,1030.052614
1999-12-07,1409.17,1200.6943582368156,1030.898503
1999-12-08,1403.88,737.2227030423066,1026.193173
1999-12-09,1408.11,1189.6606844656585,1057.169553
1999-12-10,1417.04,1193.154336933438,1053.502438
1999-12-13,1415.22,1329.518434749935,1008.553343
1999-12-14,1403.17,1156.0231276978516,1029.717423
1999-12-15,1413.32,1455.4535131095745,1012.568501
1999-12-16,1418.78,1135.2686587566986,1021.101181
1999-12-17,1421.03,680.7838987282114,1036.960852
1999-12-20,1418.09,1715.1367227742712,1032.666495
1999-12-21,1433.43,965.5138854594004,1067.737639
1999-12-22,1436.13,1277.8129413306065,1052.79238
1999-12-23,1458.34,1031.6430029363614,1031.055281
1999-12-24,1458.34,1334.607502311696,1029.849887
1999-12-27,1457.1,1206.4746270764124,1033.559879
1999-12-28,1457.66,1252.9094609136034,1060.975442
1999-12-29,1463.46,874.4901558823778,1076.951935
1999-12-30,1464.47,1059.769910997875,1060.806604
1999-12-31,1469.25,1108.2964750658848,1054.84386
2000-01-03,1455.22,1402.613566603668,994.1719827
2000-01-04,1399.42,1335.1412392614052,977.0058683
2000-01-05,1402.11,1099.2902828126375,996.3435389
2000-01-06,1403.45,1646.4750525564525,1008.601184
2000-01-07,1441.47,787.6208632091001,1001.704148
2000-01-10,1457.6,988.9456020958028,1063.833466
2000-01-11,1438.56,700.5649966146932,1091.300244
2000-01-12,1432.25,813.8752573872509,1109.556381
2000-01-13,1449.68,862.7053455737848,1115.951091
2000-01-14,1465.15,1200.4760341881986,1120.236395
2000-01-17,1465.15,672.7823447196195,1118.588521
2000-01-18,1455.14,1544.9234449809474,1113.075177
2000-01-19,1455.9,472.2498313515773,1143.482406
2000-01-20,1445.57,758.839810520099,1139.828091
2000-01-21,1441.36,643.4884835308221,1134.016599
2000-01-24,1401.53,1128.8346261851527,1147.093421
2000-01-25,1410.03,917.8284662449116,1113.676618
2000-01-26,1404.09,1706.2412496784818,1118.447604
2000-01-27,1398.56,1242.7289078034194,1104.8716
2000-01-28,1360.16,864.6663626488491,1112.806885
2000-01-31,1394.46,852.933707718498,1047.526044
2000-02-01,1409.28,1307.6606737029083,1043.808631
2000-02-02,1409.12,750.2667499487749,1039.173188
2000-02-03,1424.97,1540.9189174402422,1023.997253
2000-02-04,1424.37,1203.392703767333,1031.245201
2000-02-07,1424.24,1315.7559762000749,1017.591969
2000-02-08,1441.72,1221.6348352158068,1020.329542
2000-02-09,1411.7,1113.4828877375417,1032.711583
2000-02-10,1416.83,993.9737135211852,1041.218505
2000-02-11,1387.12,1608.543512569375,1028.024984
2000-02-14,1389.94,1500.481454644295,1035.714802
2000-02-15,1402.05,1217.2579339472727,1037.017328
2000-02-16,1387.67,549.6279953489594,1048.568252
2000-02-17,1388.26,1031.8982547866124,1053.533096
2000-02-18,1346.09,813.1532632965393,1028.316981
2000-02-21,1346.09,1285.535116516549,1043.169838
2000-02-22,1352.17,1074.5519993680532,1047.982891
2000-02-23,1360.69,994.9504657436444,1053.457644
2000-02-24,1353.43,1503.758160808823,1059.845515
2000-02-25,1333.36,1097.6491563709633,1069.813144
2000-02-28,1348.05,1202.7976558159196,1076.620128
2000-02-29,1366.42,1352.5883914830852,1082.014111
2000-03-01,1379.19,1006.3951302094356,1098.221302
2000-03-02,1381.76,1250.6216383731144,1100.144368
2000-03-03,1409.17,1078.619089722046,1094.917243
2000-03-06,1391.28,1030.7665971957888,1113.428358
2000-03-07,1355.62,1113.2248440108974,1112.775318
2000-03-08,1366.7,918.952584673816,1110.181783
2000-03-09,1401.69,738.8462774432509,1130.269397
2000-03-10,1395.07,1418.0205242877996,1156.112185
2000-03-13,1383.62,1225.7689296244212,1202.172062
2000-03-14,1359.15,1304.845401246374,1209.087357
2000-03-15,1392.15,1698.5162597337337,1225.63109
2000-03-16,1458.47,1502.3910046759695,1229.775792
2000-03-17,1464.47,526.8144003430912,1225.193593
2000-03-20,1456.63,1187.1644813726632,1210.718632
2000-03-21,1493.87,788.929710344652,1191.607512
2000-03-22,1500.64,1407.2734549231473,1186.62289
2000-03-23,1527.35,1869.3052525816945,1198.388498
2000-03-24,1527.46,680.7672389769434,1221.682586
2000-03-27,1523.86,727.5015252948612,1219.124338
2000-03-28,1507.73,1026.8002773678952,1203.560914
2000-03-29,1508.52,625.8769926981622,1216.29005
2000-03-30,1487.92,934.1739923713014,1223.59783
2000-03-31,1498.58,1210.5150371186749,1230.845653
2000-04-03,1505.97,1391.9833878754987,1241.102553
2000-04-04,1494.73,617.078140803646,1259.181023
2000-04-05,1487.37,986.4156114917428,1260.484456
2000-04-06,1501.34,1266.3950273960077,1265.382464
2000-04-07,1516.35,576.6816641215165,1262.314277
2000-04-10,1504.46,991.2570419832348,1210.436793
2000-04-11,1500.59,977.9028294107096,1247.717617
2000-04-12,1467.17,935.9235289064015,1251.132039
2000-04-13,1440.51,1090.5846144434242,1277.271009
2000-04-14,1356.56,1017.8577450306344,1268.688905
2000-04-17,1401.44,1120.6166742424148,1290.376716
2000-04-18,1441.61,998.1874477020054,1248.288188
2000-04-19,1427.47,1255.6576736975908,1251.77629
2000-04-20,1434.54,571.3245498899603,1253.175564
2000-04-21,1434.54,1628.8433337370511,1241.415852
2000-04-24,1429.86,757.7465002017568,1226.285215
2000-04-25,1477.44,1551.3862230774607,1256.980354
2000-04-26,1460.99,1228.0381576664925,1253.007014
2000-04-27,1464.92,1279.1804282564988,1271.018758
2000-04-28,1452.43,1310.562331688846,1304.045043
2000-05-01,1468.25,1339.1797311180042,1337.045996
2000-05-02,1446.29,976.3187579885476,1329.450517
2000-05-03,1415.1,687.7880453325474,1354.088147
2000-05-04,1409.57,971.6084494329192,1360.158026
2000-05-05,1432.63,793.0725966472266,1371.607984
2000-05-08,1424.17,721.0071576036416,1341.399266
2000-05-09,1412.14,1387.298273784599,1318.640235
2000-05-10,1383.05,1127.6860535034891,1287.613494
2000-05-11,1407.81,890.5613045528797,1246.683238
2000-05-12,1420.96,1109.5381397374206,1260.583291
2000-05-15,1452.36,1101.6017474389005,1296.783785
2000-05-16,1466.04,357.0357180487847,1307.852069
2000-05-17,1447.8,1069.337637035352,1294.794096
2000-05-18,1437.21,1106.7634423963764,1312.302695
2000-05-19,1406.95,1572.7660358993007,1302.619403
2000-05-22,1400.72,1142.1314098945877,1301.15108
2000-05-23,1373.86,933.7902830673652,1307.679688
2000-05-24,1399.05,1176.650410295233,1326.506332
2000-05-25,1381.52,1173.1576329735697,1324.50648
2000-05-26,1378.02,1363.2570981783058,1316.337578
2000-05-29,1378.02,628.9842496653525,1306.552753
2000-05-30,1422.45,758.5054354400239,1299.231459
2000-05-31,1420.6,338.3120567851927,1286.856981
2000-06-01,1448.81,1116.3118266582012,1255.992702
2000-06-02,1477.26,1206.325054532992,1299.707755
2000-06-05,1467.63,1202.3009472452095,1288.825944
2000-06-06,1457.84,1239.0974592046275,1302.457243
2000-06-07,1471.36,1114.873671822228,1296.73743
2000-06-08,1461.67,709.079953651178,1295.156542
2000-06-09,1456.95,1146.086827369391,1275.278759
2000-06-12,1446.0,865.8658560273004,1292.660313
2000-06-13,1469.44,656.4988183183577,1294.262652
2000-06-14,1470.54,1353.0761982191125,1287.81071
2000-06-15,1478.73,1503.3694539099995,1264.668469
2000-06-16,1464.46,907.9965374338374,1278.346735
2000-06-19,1486.0,860.6944757671524,1285.557941
2000-06-20,1475.95,1428.203047360897,1269.28025
2000-06-21,1479.13,1421.018361869346,1250.835498
2000-06-22,1452.18,765.1748289313294,1271.425535
2000-06-23,1441.48,1143.0308681915712,1250.019913
2000-06-26,1455.31,1023.3516184243636,1247.972701
2000-06-27,1450.55,1182.6657224769174,1248.095773
2000-06-28,1454.82,817.2285413610512,1262.442529
2000-06-29,1442.39,778.115388888632,1266.483379
2000-06-30,1454.6,1197.4884213021403,1247.745655
2000-07-03,1469.54,1074.5875719495511,1287.101787
2000-07-04,1469.54,1147.482938463017,1284.949625
2000-07-05,1446.23,1465.597314629746,1299.96372
2000-07-06,1456.67,1173.2035594481986,1285.693573
2000-07-07,1478.9,898.7298223975447,1289.354034
2000-07-10,1475.62,1166.5088255767862,1258.458672
2000-07-11,1480.88,1494.729132274655,1287.588889
2000-07-12,1492.92,883.3403404733054,1284.595443
2000-07-13,1495.84,1586.6946269963175,1255.570445
2000-07-14,1509.98,1051.5017270288713,1261.705128
2000-07-17,1510.49,1540.8648792081822,1244.658435
2000-07-18,1493.74,990.3448548301742,1214.371597
2000-07-19,1481.96,848.7234316514493,1183.475134
2000-07-20,1495.57,752.2417188791786,1156.968326
2000-07-21,1480.19,1434.4430531176924,1173.442517
2000-07-24,1464.29,968.1190306523586,1180.262926
2000-07-25,1474.47,789.8404144353303,1144.22985
2000-07-26,1452.42,1085.0875324995463,1161.108489
2000-07-27,1449.62,1445.4935787325894,1174.726858
2000-07-28,1419.89,1226.6370364648976,1154.903988
2000-07-31,1430.83,825.2080725929472,1163.102346
2000-08-01,1438.1,1314.0430736920266,1150.657036
2000-08-02,1438.7,742.9184188481872,1137.263867
2000-08-03,1452.56,730.8845878068445,1125.451681
2000-08-04,1462.93,1649.8660215628397,1126.580468
2000-08-07,1479.32,649.8031250863294,1123.101141
2000-08-08,1482.8,1145.641132936456,1137.402087
2000-08-09,1472.87,1528.9942444603353,1144.201713
2000-08-10,1460.25,1052.7174129136208,1130.644846
2000-08-11,1471.84,798.1777027230817,1124.436017
2000-08-14,1491.56,1561.886695091727,1156.735364
2000-08-15,1484.43,967.3207975123108,1148.486847
2000-08-16,1479.85,1116.4435581772077,1112.287581
2000-08-17,1496.07,830.6783303819128,1107.071117
2000-08-18,1491.72,1091.3152060487382,1101.316491
2000-08-21,1499.48,1584.562371937225,1098.342404
2000-08-22,1498.13,927.5454551298232,1132.11463
2000-08-23,1505.97,993.96592454821,1116.439216
2000-08-24,1508.31,1266.0031231958596,1137.30728
2000-08-25,1506.45,580.8943832045268,1147.690023
2000-08-28,1514.09,1186.6766077621307,1170.623278
2000-08-29,1509.84,696.0092527933054,1210.183365
2000-08-30,1502.59,1535.4473972047738,1241.315103
2000-08-31,1517.68,947.5333382930916,1217.811465
2000-09-01,1520.77,1211.0017154739237,1243.59856
2000-09-04,1520.77,169.43439582181747,1273.876578
2000-09-05,1507.08,872.6123156464787,1257.806864
2000-09-06,1492.25,981.6408535767896,1242.497706
2000-09-07,1502.51,1822.7211481149595,1244.036673
