date,market_value,wn
1999-01-29,1279.64,606.1994246489791
1999-02-01,1273.0,892.8435324169188
1999-02-02,1261.99,514.7332452315034
1999-02-03,1272.07,1152.8852510102652
1999-02-04,1248.49,1384.7786757618994
1999-02-05,1239.4,1171.8145640221699
1999-02-08,1243.77,441.12848784375365
1999-02-09,1216.14,833.9071033792908
1999-02-10,1223.55,841.9644001602696
1999-02-11,1254.04,1022.4016831278635
1999-02-12,1230.13,898.2365583268136
1999-02-15,1230.13,1029.3590993890891
1999-02-16,1241.87,1292.1431540106685
1999-02-17,1224.03,1401.613658747056
1999-02-18,1237.28,991.3289444189516
1999-02-19,1239.22,735.9599759016539
1999-02-22,1272.14,1308.3048809543689
1999-02-23,1271.18,628.7314440226719
1999-02-24,1253.41,1573.345572708763
1999-02-25,1245.02,1787.0863410554036
1999-02-26,1238.33,1104.6271587315634
1999-03-01,1236.16,1121.369442934531
1999-03-02,1225.5,1779.3589986963611
1999-03-03,1227.7,1069.3015342918195
1999-03-04,1246.64,1186.953616949669
1999-03-05,1275.47,747.3891886096199
1999-03-08,1282.73,847.4902907431814
1999-03-09,1279.84,1126.1848012299142
1999-03-10,1286.84,1318.8484016801992
1999-03-11,1297.68,1059.3123993790925
1999-03-12,1294.59,1670.1069226336053
1999-03-15,1307.26,815.6587014763824
1999-03-16,1306.38,1473.7214984989587
1999-03-17,1297.82,764.9421374313849
1999-03-18,1316.55,1296.1889885331918
1999-03-19,1299.29,975.3479723459374
1999-03-22,1297.01,838.3519646718709
1999-03-23,1262.14,1084.2363762915024
1999-03-24,1268.59,1353.9619251429694
1999-03-25,1289.99,1659.2413518636856
1999-03-26,1282.8,712.1293242672781
1999-03-29,1310.17,1535.3774360805446
1999-03-30,1300.75,1292.3082981917653
1999-03-31,1286.37,702.2607808604885
1999-04-01,1293.72,1156.2348690527308
1999-04-02,1293.72,1327.7743887263039
1999-04-05,1321.12,892.0357335808606
1999-04-06,1317.89,1087.8064917002064
1999-04-07,1326.89,1408.2427039867598
1999-04-08,1343.98,1212.5024919819175
1999-04-09,1348.35,1284.869273929169
1999-04-12,1358.64,616.4911276825499
1999-04-13,1349.82,1244.8401862673118
1999-04-14,1328.44,1400.649349865042
1999-04-15,1322.86,1548.787779931424
1999-04-16,1319.0,1217.0838714372364
1999-04-19,1289.48,1196.0030703856419
1999-04-20,1306.17,1084.5863356133077
1999-04-21,1336.12,1011.4527972106612
1999-04-22,1358.82,1208.4569340712242
1999-04-23,1356.85,1729.400043728253
1999-04-26,1360.04,1067.415425793177
1999-04-27,1362.8,1634.6682192580006
1999-04-28,1350.91,985.123696675142
1999-04-29,1342.83,1327.637723591076
1999-04-30,1335.18,1294.0649085031737
1999-05-03,1354.63,1607.1887303410476
1999-05-04,1332.0,996.7927223773737
1999-05-05,1347.31,1407.8935690884227
1999-05-06,1332.05,942.326427968293
1999-05-07,1345.0,1085.3954047745276
1999-05-10,1340.3,1225.250919763779
1999-05-11,1355.61,961.845369736524
1999-05-12,1364.0,1407.1144398793929
1999-05-13,1367.56,1057.34460434718
1999-05-14,1337.8,1502.9379561889575
1999-05-17,1339.49,1111.7943922753618
1999-05-18,1333.32,1173.925291225955
1999-05-19,1344.23,1505.7756356263144
1999-05-20,1338.83,723.7222471974778
1999-05-21,1330.29,1353.0795916848328
1999-05-24,1306.65,601.1278419495961
1999-05-25,1284.4,1314.235197150609
1999-05-26,1304.76,320.60336764264696
1999-05-27,1281.41,1357.6822623920805
1999-05-28,1301.84,952.700283604486
1999-05-31,1301.84,953.8047696445531
1999-06-01,1294.26,745.6199789000757
1999-06-02,1294.81,237.42950916858945
1999-06-03,1299.54,647.581569845576
1999-06-04,1327.75,908.6610593080217
1999-06-07,1334.52,858.9791607634704
1999-06-08,1317.33,1062.2144481927335
1999-06-09,1318.64,906.7818964864381
1999-06-10,1302.82,1031.441956999558
1999-06-11,1293.64,1440.574159827067
1999-06-14,1294.0,680.2727553836783
1999-06-15,1301.16,1669.6853304680376
1999-06-16,1330.41,1662.5191202823619
1999-06-17,1339.9,891.8913142308065
1999-06-18,1342.84,1162.182405736393
1999-06-21,1349.0,1785.2260359635566
1999-06-22,1335.88,1333.1181575526691
1999-06-23,1333.06,1237.4022184257767
1999-06-24,1315.78,1572.1203258399287
1999-06-25,1315.31,1243.0787420625118
1999-06-28,1331.35,1275.6806446001854
1999-06-29,1351.45,1245.9512908600798
1999-06-30,1372.71,1163.803692748595
1999-07-01,1380.96,1237.2814917745056
1999-07-02,1391.22,1509.82979082977
1999-07-05,1391.22,827.7074795433246
1999-07-06,1388.12,1282.7585606175232
1999-07-07,1395.86,1470.063879025167
1999-07-08,1394.42,842.140921823567
1999-07-09,1403.28,1438.7050572723808
1999-07-12,1399.1,1306.5569658850973
1999-07-13,1393.56,1450.3646655370062
1999-07-14,1398.17,1503.5535457440433
1999-07-15,1409.62,936.7341920538613
1999-07-16,1418.78,1081.4344316689755
1999-07-19,1407.65,1048.7300775161807
1999-07-20,1377.1,731.7402299389134
1999-07-21,1379.29,709.5547147868479
1999-07-22,1360.97,1371.3865447808716
1999-07-23,1356.94,1007.6985109428714
1999-07-26,1347.76,1611.4138252670916
1999-07-27,1362.84,1550.474136768326
1999-07-28,1365.4,969.7946106095509
1999-07-29,1341.03,1688.6953888092382
1999-07-30,1328.72,908.8278116106371
1999-08-02,1328.05,1159.7972385801447
1999-08-03,1322.18,1065.2803114836065
1999-08-04,1305.33,710.6202666050231
1999-08-05,1313.71,1324.0332690297307
1999-08-06,1300.29,1387.6798006666497
1999-08-09,1297.8,1407.3691989565718
1999-08-10,1281.43,1421.4577567241622
1999-08-11,1301.93,1299.3981761647988
1999-08-12,1298.16,853.9190418213325
1999-08-13,1327.68,1331.9017695198615
1999-08-16,1330.77,776.5592704332109
1999-08-17,1344.16,1278.3163017052502
1999-08-18,1332.84,558.8531831180724
1999-08-19,1323.59,1377.3613028027737
1999-08-20,1336.61,1170.8135770191138
1999-08-23,1360.22,1279.322417086997
1999-08-24,1363.5,1204.8933062383983
1999-08-25,1381.79,815.3677435205788
1999-08-26,1362.01,1237.2302915045007
1999-08-27,1348.27,702.6730735822915
1999-08-30,1324.02,1033.0379929083936
1999-08-31,1320.41,1166.184111186564
1999-09-01,1331.07,946.666826368673
1999-09-02,1319.11,1014.8491635666632
1999-09-03,1357.24,1185.066531065267
1999-09-06,1357.24,980.1687588697619
1999-09-07,1350.45,616.7016148891253
1999-09-08,1344.15,854.9451439791853
1999-09-09,1347.66,419.07524637031145
1999-09-10,1351.66,1576.385947630423
1999-09-13,1344.13,904.6550600679511
1999-09-14,1336.29,1487.8523116290683
1999-09-15,1317.97,1671.8040180335404
1999-09-16,1318.48,727.0071819295813
1999-09-17,1335.42,745.6526951723664
1999-09-20,1335.53,936.3723990758772
1999-09-21,1307.58,1245.7937229584263
1999-09-22,1310.51,1517.6670786840837
1999-09-23,1280.41,1406.9596199093953
1999-09-24,1277.36,1295.222079435782
1999-09-27,1283.31,1576.7173340477427
1999-09-28,1282.2,1320.805811353662
1999-09-29,1268.37,1105.2525814813348
1999-09-30,1282.71,959.3027609648382
1999-10-01,1282.81,893.7567464101381
1999-10-04,1304.6,1215.3193889829377
1999-10-05,1301.35,1116.447670786564
1999-10-06,1325.4,1459.2955321734405
1999-10-07,1317.64,1458.0385221912745
1999-10-08,1336.02,758.7247162921932
1999-10-11,1335.21,1335.7500624015634
1999-10-12,1313.04,742.368624669974
1999-10-13,1285.55,1117.7977025779514
1999-10-14,1283.42,978.2223308949746
1999-10-15,1247.41,1304.3150121437266
1999-10-18,1254.13,1107.104448197912
1999-10-19,1261.32,1688.8372059590401
1999-10-20,1289.43,1166.2364310109094
1999-10-21,1283.61,1166.757197816613
1999-10-22,1301.65,1300.6960979147902
1999-10-25,1293.63,1047.099638800188
1999-10-26,1281.91,1202.047269669539
1999-10-27,1296.71,867.4385962877163
1999-10-28,1342.44,1217.6438163940302
1999-10-29,1362.93,1235.9643855883326
1999-11-01,1354.12,1107.191136640273
1999-11-02,1347.74,1129.3207780437676
1999-11-03,1354.93,1054.3858940891175
1999-11-04,1362.64,857.0829012776546
1999-11-05,1370.23,1433.9326527917178
1999-11-08,1377.01,1154.3410822248084
1999-11-09,1365.28,409.6386864041323
1999-11-10,1373.46,1140.9119867294892
1999-11-11,1381.46,1658.5429671601123
1999-11-12,1396.06,440.63046807928606
1999-11-15,1394.39,1056.5632503464974
1999-11-16,1420.07,1184.160648685252
1999-11-17,1410.71,1580.0598028864058
1999-11-18,1424.94,1230.6859579649783
1999-11-19,1422.0,1277.3129412964227
1999-11-22,1420.94,1211.2077400464625
1999-11-23,1404.64,1199.5764461616568
1999-11-24,1417.08,751.4140387164077
1999-11-25,1417.08,1488.5537990089772
1999-11-26,1416.62,1096.835110405486
1999-11-29,1407.83,1080.849034611131
1999-11-30,1388.91,992.1643628588961
1999-12-01,1397.72,1658.9898795012623
1999-12-02,1409.04,717.9316363237673
1999-12-03,1433.3,1292.897115551453
1999-12-06,1423.33,1237.2772687704578
1999-12-07,1409.17,1200.6943582368156
1999-12-08,1403.88,737.2227030423066
1999-12-09,1408.11,1189.6606844656585
1999-12-10,1417.04,1193.154336933438
1999-12-13,1415.22,1329.518434749935
1999-12-14,1403.17,1156.0231276978516
1999-12-15,1413.32,1455.4535131095743
1999-12-16,1418.78,1135.2686587566986
1999-12-17,1421.03,680.7838987282114
1999-12-20,1418.09,1715.1367227742712
1999-12-21,1433.43,965.5138854594004
1999-12-22,1436.13,1277.8129413306065
1999-12-23,1458.34,1031.6430029363614
1999-12-24,1458.34,1334.607502311696
1999-12-27,1457.1,1206.4746270764124
1999-12-28,1457.66,1252.9094609136034
1999-12-29,1463.46,874.4901558823778
1999-12-30,1464.47,1059.769910997875
1999-12-31,1469.25,1108.2964750658848
2000-01-03,1455.22,1402.613566603668
2000-01-04,1399.42,1335.1412392614052
2000-01-05,1402.11,1099.2902828126375
2000-01-06,1403.45,1646.4750525564523
2000-01-07,1441.47,787.6208632091001
2000-01-10,1457.6,988.9456020958028
2000-01-11,1438.56,700.5649966146932
2000-01-12,1432.25,813.8752573872509
2000-01-13,1449.68,862.7053455737848
2000-01-14,1465.15,1200.4760341881986
2000-01-17,1465.15,672.7823447196195
2000-01-18,1455.14,1544.9234449809474
2000-01-19,1455.9,472.2498313515773
2000-01-20,1445.57,758.839810520099
2000-01-21,1441.36,643.4884835308221
2000-01-24,1401.53,1128.8346261851527
2000-01-25,1410.03,917.8284662449115
2000-01-26,1404.09,1706.2412496784818
2000-01-27,1398.56,1242.7289078034194
2000-01-28,1360.16,864.6663626488491
2000-01-31,1394.46,852.933707718498
2000-02-01,1409.28,1307.6606737029083
2000-02-02,1409.12,750.2667499487749
2000-02-03,1424.97,1540.9189174402422
2000-02-04,1424.37,1203.392703767333
2000-02-07,1424.24,1315.7559762000749
2000-02-08,1441.72,1221.6348352158068
2000-02-09,1411.7,1113.4828877375417
2000-02-10,1416.83,993.9737135211852
2000-02-11,1387.12,1608.543512569375
2000-02-14,1389.94,1500.481454644295
2000-02-15,1402.05,1217.2579339472727
2000-02-16,1387.67,549.6279953489594
2000-02-17,1388.26,1031.8982547866124
2000-02-18,1346.09,813.1532632965393
2000-02-21,1346.09,1285.5351165165487
2000-02-22,1352.17,1074.5519993680532
2000-02-23,1360.69,994.9504657436444
2000-02-24,1353.43,1503.758160808823
2000-02-25,1333.36,1097.6491563709633
2000-02-28,1348.05,1202.7976558159196
2000-02-29,1366.42,1352.5883914830852
2000-03-01,1379.19,1006.3951302094356
2000-03-02,1381.76,1250.6216383731144
2000-03-03,1409.17,1078.619089722046
2000-03-06,1391.28,1030.7665971957888
2000-03-07,1355.62,1113.2248440108974
2000-03-08,1366.7,918.9525846738159
2000-03-09,1401.69,738.8462774432509
2000-03-10,1395.07,1418.0205242877996
2000-03-13,1383.62,1225.7689296244212
2000-03-14,1359.15,1304.845401246374
2000-03-15,1392.15,1698.5162597337337
2000-03-16,1458.47,1502.3910046759697
2000-03-17,1464.47,526.8144003430912
2000-03-20,1456.63,1187.1644813726632
2000-03-21,1493.87,788.929710344652
2000-03-22,1500.64,1407.2734549231473
2000-03-23,1527.35,1869.3052525816943
2000-03-24,1527.46,680.7672389769434
2000-03-27,1523.86,727.5015252948612
2000-03-28,1507.73,1026.8002773678952
2000-03-29,1508.52,625.8769926981622
2000-03-30,1487.92,934.1739923713014
2000-03-31,1498.58,1210.5150371186749
2000-04-03,1505.97,1391.9833878754987
2000-04-04,1494.73,617.078140803646
2000-04-05,1487.37,986.4156114917428
2000-04-06,1501.34,1266.3950273960077
2000-04-07,1516.35,576.6816641215165
2000-04-10,1504.46,991.2570419832347
2000-04-11,1500.59,977.9028294107097
2000-04-12,1467.17,935.9235289064017
2000-04-13,1440.51,1090.5846144434242
2000-04-14,1356.56,1017.8577450306343
2000-04-17,1401.44,1120.6166742424148
2000-04-18,1441.61,998.1874477020054
2000-04-19,1427.47,1255.6576736975908
2000-04-20,1434.54,571.3245498899603
2000-04-21,1434.54,1628.8433337370511
2000-04-24,1429.86,757.7465002017568
2000-04-25,1477.44,1551.3862230774607
2000-04-26,1460.99,1228.0381576664925
2000-04-27,1464.92,1279.1804282564988
2000-04-28,1452.43,1310.562331688846
2000-05-01,1468.25,1339.1797311180042
2000-05-02,1446.29,976.3187579885475
2000-05-03,1415.1,687.7880453325474
2000-05-04,1409.57,971.6084494329192
2000-05-05,1432.63,793.0725966472266
2000-05-08,1424.17,721.0071576036416
2000-05-09,1412.14,1387.2982737845987
2000-05-10,1383.05,1127.6860535034893
2000-05-11,1407.81,890.5613045528797
2000-05-12,1420.96,1109.5381397374206
2000-05-15,1452.36,1101.6017474389005
2000-05-16,1466.04,357.0357180487847
2000-05-17,1447.8,1069.3376370353521
2000-05-18,1437.21,1106.7634423963764
2000-05-19,1406.95,1572.7660358993007
2000-05-22,1400.72,1142.1314098945877
2000-05-23,1373.86,933.7902830673651
2000-05-24,1399.05,1176.650410295233
2000-05-25,1381.52,1173.1576329735697
2000-05-26,1378.02,1363.2570981783058
2000-05-29,1378.02,628.9842496653525
2000-05-30,1422.45,758.5054354400239
2000-05-31,1420.6,338.3120567851927
2000-06-01,1448.81,1116.3118266582012
2000-06-02,1477.26,1206.325054532992
2000-06-05,1467.63,1202.3009472452095
2000-06-06,1457.84,1239.0974592046275
2000-06-07,1471.36,1114.873671822228
2000-06-08,1461.67,709.079953651178
2000-06-09,1456.95,1146.0868273693907
2000-06-12,1446.0,865.8658560273004
2000-06-13,1469.44,656.4988183183577
2000-06-14,1470.54,1353.0761982191125
2000-06-15,1478.73,1503.3694539099995
2000-06-16,1464.46,907.9965374338374
2000-06-19,1486.0,860.6944757671524
2000-06-20,1475.95,1428.203047360897
2000-06-21,1479.13,1421.018361869346
2000-06-22,1452.18,765.1748289313294
2000-06-23,1441.48,1143.0308681915712
2000-06-26,1455.31,1023.3516184243636
2000-06-27,1450.55,1182.6657224769174
2000-06-28,1454.82,817.2285413610512
2000-06-29,1442.39,778.115388888632
2000-06-30,1454.6,1197.4884213021403
2000-07-03,1469.54,1074.5875719495511
2000-07-04,1469.54,1147.482938463017
2000-07-05,1446.23,1465.597314629746
2000-07-06,1456.67,1173.2035594481986
2000-07-07,1478.9,898.7298223975447
2000-07-10,1475.62,1166.5088255767862
2000-07-11,1480.88,1494.729132274655
2000-07-12,1492.92,883.3403404733054
2000-07-13,1495.84,1586.6946269963175
2000-07-14,1509.98,1051.5017270288713
2000-07-17,1510.49,1540.8648792081822
2000-07-18,1493.74,990.3448548301742
2000-07-19,1481.96,848.7234316514493
2000-07-20,1495.57,752.2417188791786
2000-07-21,1480.19,1434.4430531176924
2000-07-24,1464.29,968.1190306523586
2000-07-25,1474.47,789.8404144353303
2000-07-26,1452.42,1085.0875324995463
2000-07-27,1449.62,1445.4935787325894
2000-07-28,1419.89,1226.6370364648976
2000-07-31,1430.83,825.2080725929472
2000-08-01,1438.1,1314.0430736920266
2000-08-02,1438.7,742.9184188481872
2000-08-03,1452.56,730.8845878068445
2000-08-04,1462.93,1649.8660215628397
2000-08-07,1479.32,649.8031250863294
2000-08-08,1482.8,1145.641132936456
2000-08-09,1472.87,1528.9942444603353
2000-08-10,1460.25,1052.7174129136208
2000-08-11,1471.84,798.1777027230817
2000-08-14,1491.56,1561.886695091727
2000-08-15,1484.43,967.3207975123108
2000-08-16,1479.85,1116.4435581772077
2000-08-17,1496.07,830.6783303819128
2000-08-18,1491.72,1091.3152060487382
2000-08-21,1499.48,1584.562371937225
2000-08-22,1498.13,927.5454551298232
2000-08-23,1505.97,993.96592454821
2000-08-24,1508.31,1266.0031231958596
2000-08-25,1506.45,580.8943832045268
2000-08-28,1514.09,1186.6766077621307
2000-08-29,1509.84,696.0092527933054
2000-08-30,1502.59,1535.4473972047738
2000-08-31,1517.68,947.5333382930917
2000-09-01,1520.77,1211.0017154739237
2000-09-04,1520.77,169.43439582181747
2000-09-05,1507.08,872.6123156464787
2000-09-06,1492.25,981.6408535767895
2000-09-07,1502.51,1822.7211481149593
2000-09-08,1494.5,1470.360404474598
2000-09-11,1489.26,911.4012884001097
2000-09-12,1481.99,1236.1576358037023
2000-09-13,1484.91,1254.9252976685193
2000-09-14,1480.87,1090.7305175626252
2000-09-15,1465.81,690.3225647092538
2000-09-18,1444.51,1707.317381420538
2000-09-19,1459.9,1300.1276356655464
2000-09-20,1451.34,831.5713520350303
2000-09-21,1449.05,1091.6409349935338
2000-09-22,1448.72,1118.7726016276354
2000-09-25,1439.03,582.050928539521
2000-09-26,1427.21,1207.3217230481555
2000-09-27,1426.57,1035.0075836695587
2000-09-28,1458.29,861.095495928406
2000-09-29,1436.51,1494.21812840205
2000-10-02,1436.23,929.3577698166262
2000-10-03,1426.46,819.9455583159302
2000-10-04,1434.32,1131.1550420592691
2000-10-05,1436.28,1095.2800909092482
2000-10-06,1408.99,887.4879691596335
2000-10-09,1402.03,795.9262256413815
2000-10-10,1387.02,985.7374410281805
2000-10-11,1364.59,891.0127643295896
2000-10-12,1329.78,884.7255034060893
2000-10-13,1374.17,1356.6738310168412
2000-10-16,1374.62,890.8073890492271
2000-10-17,1349.97,1302.9609331322858
2000-10-18,1342.13,1434.2389919162733
2000-10-19,1388.76,593.5033732990133
2000-10-20,1396.93,1414.1823777788668
2000-10-23,1395.78,1155.9070035536774
2000-10-24,1398.13,1464.0843070431888
2000-10-25,1364.9,722.6638864061374
2000-10-26,1364.44,1177.350245317247
2000-10-27,1379.58,1439.1993110630615
2000-10-30,1398.66,1186.94659394816
2000-10-31,1429.4,1253.0137157766092
2000-11-01,1421.22,698.8218506406126
2000-11-02,1428.32,1034.9332153525747
2000-11-03,1426.69,1412.5237565438465
2000-11-06,1432.19,853.143735275662
2000-11-07,1431.87,1365.9543989400697
2000-11-08,1409.28,1003.2294285291632
2000-11-09,1400.14,1464.6182103628084
2000-11-10,1365.98,1040.9088438061199
2000-11-13,1351.26,1398.6524431223884
2000-11-14,1382.95,192.21084659480357
2000-11-15,1389.81,582.1411306858533
2000-11-16,1372.32,806.5791884578251
2000-11-17,1367.72,880.7471200898219
2000-11-20,1342.62,1261.6513988005097
2000-11-21,1347.35,946.0416452460656
2000-11-22,1322.36,815.6917803532237
2000-11-23,1322.36,980.0802940016105
2000-11-24,1341.77,859.2206522560466
2000-11-27,1348.97,1099.717316576225
2000-11-28,1336.09,869.8866205001473
2000-11-29,1341.91,1478.7866724594292
2000-11-30,1314.95,1237.6693554520546
2000-12-01,1315.23,607.2517146976917
2000-12-04,1324.97,829.2324980383668
2000-12-05,1376.54,808.1166933568692
2000-12-06,1351.46,1136.881769649705
2000-12-07,1343.55,927.2625559995158
2000-12-08,1369.89,349.6340445263237
2000-12-11,1380.2,1292.9569640768302
2000-12-12,1371.18,1099.808824960647
2000-12-13,1359.99,1130.5629768944643
2000-12-14,1340.93,765.4917742933355
2000-12-15,1312.15,1258.3908709068144
2000-12-18,1322.74,1309.5439666091893
2000-12-19,1305.6,1151.5527002175302
2000-12-20,1264.74,1464.66639752941
2000-12-21,1274.86,824.99543748527
2000-12-22,1305.97,851.5703155351065
2000-12-25,1305.97,985.2025994992626
2000-12-26,1315.19,1451.1965381212656
2000-12-27,1328.92,1015.6367254616907
2000-12-28,1334.22,1352.3589640366336
2000-12-29,1320.28,546.1116245089339
2001-01-01,1320.28,978.1789375593768
2001-01-02,1283.27,911.4528836320821
2001-01-03,1347.56,974.1163462928857
2001-01-04,1333.34,1379.0884800501526
2001-01-05,1298.35,1195.773885415888
2001-01-08,1295.86,1061.0312932997338
2001-01-09,1300.8,1231.893173555861
2001-01-10,1313.27,1353.3414480208596
2001-01-11,1326.82,1144.0409640616747
2001-01-12,1318.32,578.5640241671057
2001-01-15,1318.32,1026.944790807677
2001-01-16,1326.65,1533.673903554207
2001-01-17,1329.47,1079.1189544425567
2001-01-18,1347.97,304.1263392162599
2001-01-19,1342.54,1481.112837234837
2001-01-22,1342.9,968.3351908422643
2001-01-23,1360.4,797.1693509108582
2001-01-24,1364.3,883.3629573797887
2001-01-25,1357.51,1239.5550077863177
2001-01-26,1354.95,891.3868541045406
2001-01-29,1364.17,1351.2533549370082
2001-01-30,1373.73,1119.6514788433956
2001-01-31,1366.01,765.5025224720627
2001-02-01,1373.47,1098.979339201549
2001-02-02,1349.47,1023.5199754483658
2001-02-05,1354.31,1174.5476885480036
2001-02-06,1352.26,1236.4629426927565
2001-02-07,1340.89,433.18135363461886
2001-02-08,1332.53,909.1249360114864
2001-02-09,1314.76,408.5452953016403
2001-02-12,1330.31,1358.4725466857851
2001-02-13,1318.8,1403.6139328936204
2001-02-14,1315.92,906.6759766140062
2001-02-15,1326.61,950.1136885142513
2001-02-16,1301.53,1589.111750718932
2001-02-19,1301.53,1094.1413164116877
2001-02-20,1278.94,1453.7931315194896
2001-02-21,1255.27,1139.9855506363488
2001-02-22,1252.82,1120.8752152075606
2001-02-23,1245.86,425.23307981540313
2001-02-26,1267.65,1028.712171716421
2001-02-27,1257.94,1199.2956476926927
2001-02-28,1239.94,909.906128717038
2001-03-01,1241.23,909.5855168502803
2001-03-02,1234.18,711.8143505886978
2001-03-05,1241.41,594.95453211041
2001-03-06,1253.8,1298.9372584094765
2001-03-07,1261.89,869.5080322439951
2001-03-08,1264.74,554.3892980388543
2001-03-09,1233.42,1163.787010693027
2001-03-12,1180.16,1358.61754796943
2001-03-13,1197.66,1307.6326832709303
2001-03-14,1166.71,1427.4336378127184
2001-03-15,1173.56,1531.7076416522666
2001-03-16,1150.53,1188.1147277117902
2001-03-19,1170.81,1310.7564550488394
2001-03-20,1142.62,1209.5079852575352
2001-03-21,1122.14,825.1252291020619
2001-03-22,1117.58,1330.1770356003242
2001-03-23,1139.83,1115.3344436171149
2001-03-26,1152.69,1363.9635066206652
2001-03-27,1182.17,799.0302705769743
2001-03-28,1153.29,1146.582677516056
2001-03-29,1147.95,1113.4189180589135
2001-03-30,1160.33,1285.9333329698907
2001-04-02,1145.87,1328.9270071240455
2001-04-03,1106.46,1198.723786158216
2001-04-04,1103.25,774.2763034395316
2001-04-05,1151.44,1109.074778263921
2001-04-06,1128.43,935.5048203357114
2001-04-09,1137.59,1284.6150706327562
2001-04-10,1168.38,1718.6624641865506
2001-04-11,1165.89,1289.3125755077483
2001-04-12,1183.5,756.0541400658569
2001-04-13,1183.5,1607.4857083575598
2001-04-16,1179.68,1571.4153535054263
2001-04-17,1191.81,812.9776090986352
2001-04-18,1238.16,1498.3815017876602
2001-04-19,1253.7,1227.9426877212622
2001-04-20,1242.98,724.1458281738178
2001-04-23,1224.36,1398.7771130413275
2001-04-24,1209.47,1094.4336944169065
2001-04-25,1228.75,1011.0156036356439
2001-04-26,1234.52,1383.43940432388
2001-04-27,1253.05,1109.646760301248
2001-04-30,1249.46,1129.9368477777969
2001-05-01,1266.44,1087.205985294973
2001-05-02,1267.43,1170.8479547516476
2001-05-03,1248.58,1330.5797444939853
2001-05-04,1266.61,821.8999238112568
2001-05-07,1263.51,980.2951318426371
2001-05-08,1261.2,952.5215493646361
2001-05-09,1255.54,870.2327385972179
2001-05-10,1255.18,1565.2764542950251
2001-05-11,1245.67,1741.9666883755763
2001-05-14,1248.92,1388.8718523126986
2001-05-15,1249.44,1063.5693338895542
2001-05-16,1284.99,668.193847754477
2001-05-17,1288.49,1125.1696041232874
2001-05-18,1291.96,776.5151849604484
2001-05-21,1312.83,668.9767671237396
2001-05-22,1309.38,726.5821727835119
2001-05-23,1289.05,1169.5191804571396
2001-05-24,1293.17,708.2673919460881
2001-05-25,1277.89,840.6737696750861
2001-05-28,1277.89,698.300568095578
2001-05-29,1267.93,572.9528627169611
2001-05-30,1248.08,1010.4337370109544
2001-05-31,1255.82,1660.861459448783
2001-06-01,1260.67,1594.8118157594474
2001-06-04,1267.11,1007.1705575645659
2001-06-05,1283.57,779.8919318511845
2001-06-06,1270.03,800.3932242300104
2001-06-07,1276.96,1292.3696343731951
2001-06-08,1264.96,950.7780356796978
2001-06-11,1254.39,1333.5977277779193
2001-06-12,1255.85,560.9146033814882
2001-06-13,1241.6,1198.4185516299997
2001-06-14,1219.87,1172.7890816894974
2001-06-15,1214.36,1031.73255528921
2001-06-18,1208.43,1132.4402149209732
2001-06-19,1212.58,869.9371384881007
2001-06-20,1223.14,1370.8775939091643
2001-06-21,1237.04,876.3290145519031
2001-06-22,1225.35,1309.7032361647807
2001-06-25,1218.6,1476.5374855922491
2001-06-26,1216.76,1008.5459249151646
2001-06-27,1211.07,1215.7809914256857
2001-06-28,1226.2,1733.8479383040412
2001-06-29,1224.42,1786.5467561061798
2001-07-02,1236.71,1347.0739296402173
2001-07-03,1234.45,1253.6699873022526
2001-07-04,1234.45,703.4801601341715
2001-07-05,1219.24,1250.7396847076857
2001-07-06,1190.59,1289.8957545741528
2001-07-09,1198.78,801.2873780938326
2001-07-10,1181.52,1478.2107881053346
2001-07-11,1180.18,492.3944229335291
2001-07-12,1208.14,1045.711197350384
2001-07-13,1215.68,1109.5618582689724
2001-07-16,1202.45,1484.5119480420506
2001-07-17,1214.44,933.2125160620228
2001-07-18,1207.71,851.5770733972258
2001-07-19,1215.02,892.2084761566971
2001-07-20,1210.85,1306.344468066396
2001-07-23,1191.03,1275.6352041280754
2001-07-24,1171.65,1543.7971252319662
2001-07-25,1190.49,1040.207721931284
2001-07-26,1202.93,1098.3045004328853
2001-07-27,1205.82,905.3395042688321
2001-07-30,1204.52,1149.5536790902709
2001-07-31,1211.23,1259.022527948757
2001-08-01,1215.93,1061.7258158999457
2001-08-02,1220.75,1769.8298714444854
2001-08-03,1214.35,760.6239268125794
2001-08-06,1200.48,982.567353767346
2001-08-07,1204.4,793.4276522132307
2001-08-08,1183.53,987.9933706401052
2001-08-09,1183.43,1373.3114903690448
2001-08-10,1190.16,1109.5953740655398
2001-08-13,1191.29,962.158694706057
2001-08-14,1186.73,1121.276798657444
2001-08-15,1178.02,1121.5252370614653
2001-08-16,1181.66,1567.599339254019
2001-08-17,1161.97,1504.736107322435
2001-08-20,1171.41,798.156397396057
2001-08-21,1157.26,1199.329786810876
2001-08-22,1165.31,1329.192713073015
2001-08-23,1162.09,624.9615715943919
2001-08-24,1184.93,1069.5502167655673
2001-08-27,1179.21,1207.1082274766354
2001-08-28,1161.51,1506.984598460195
2001-08-29,1148.6,1389.1154355388421
2001-08-30,1129.03,596.9407070373825
2001-08-31,1133.58,1099.0639929473998
2001-09-03,1133.58,1342.559262824495
2001-09-04,1132.94,1244.7248650681518
2001-09-05,1131.74,1076.2590879485977
2001-09-06,1106.4,964.7964151987277
2001-09-07,1085.78,1057.5036215245273
2001-09-10,1092.54,888.1919521435923
2001-09-11,1092.54,821.8849757438932
2001-09-12,1092.54,1107.220870079206
